date,customer_name,amount,bank_name,receipt_no,invoice_no,bill_date,bill_amount,payment_mode,team_id
"2025-10-04","RAJU PROV STORE - SEWLA KALA",25.0,"","","","",,"Cash",MA
"2025-10-04","RUBI MEDICOS - BANSAL HOME",300.0,"","","","",,"Cash",MA
"2025-10-04","SHREE SHYAM GROCERY - BANSAL HOME",2911.0,"","","","",,"Cash",MA
"2025-10-04","AGGARWAL PROV - POST OFFICE",485.0,"","","","",,"Cash",MA
"2025-10-04","ASHOKA STORE - CLEMENT TOWN",198.0,"","","","",,"Cash",MA
"2025-10-04","OLD DOON GEN STORE - CLEMENT TOWN",500.0,"","","","",,"Cash",MA
"2025-10-04","DOON MEDICAL - MAJRA",474.0,"","","","",,"Cash",MA
"2025-10-04","GOYAL STORE - TURNER ROAD",300.0,"","","","",,"Cash",MA
"2025-10-04","GROWELL PHARMACY - NIRANJANPUR",200.0,"","","","",,"Cash",MA
"2025-10-04","GUPTA PRO STORE - CLEMENT TOWN",500.0,"","","","",,"Cash",MA
"2025-10-04","SAFAL PROVISION STORE - NIRANJANPUR",889.0,"","","","",,"Cash",MA
"2025-10-04","SHREE GANESH MEDICAL - TURNER ROAD",1625.0,"","","","",,"Cash",MA
"2025-10-04","SHREE GANPATI STORE - POST OFFICE",1375.0,"","","","",,"Cash",MA
"2025-10-04","WELCOME STORE - POST OFFICE ROAD",2200.0,"","","","",,"Cash",MA
"2025-10-04","PRAGATI MAAN JI",300.0,"","","","",,"Cash",MA
"2025-10-04","CASH SALE A/C",170.0,"","","","",,"Cash",MA
"2025-10-03","AFFAIRS PHARMACY PLUS - ITBP ROAD",1097.0,"","","","",,"Cash",MA
"2025-10-03","BHATIYA HOMEO HALL - PREM NAGAR",397.0,"","","","",,"Cash",MA
"2025-10-03","GURU KRIPA BANGLE STORE - PREMNAGAR",500.0,"","","","",,"Cash",MA
"2025-10-03","HIMALAYAN MEDICAL - PREM NAGAR",179.0,"","","","",,"Cash",MA
"2025-10-03","MADHU MEDICOS - PREMNAGAR",300.0,"","","","",,"Cash",MA
"2025-10-03","MINI STORE - PREM NAGAR",500.0,"","","","",,"Cash",MA
"2025-10-03","PREM GEN STORE - PREMNAGAR",1000.0,"","","","",,"Cash",MA
"2025-10-03","PUSHPA GEN STORE - PREMNAGAR",300.0,"","","","",,"Cash",MA
"2025-10-03","RAGHUWAR MEDICAL - PREMNAGAR",768.0,"","","","",,"Cash",MA
"2025-10-03","RAGHUWAR MEDICAL - PREMNAGAR",232.0,"","","","",,"Cash",MA
"2025-10-03","RASHI COLLECTION - PREMNAGAR",309.0,"","","","",,"Cash",MA
"2025-10-03","SINGH MEDICAL - PREMNAGAR",700.0,"","","","",,"Cash",MA
"2025-10-03","UPPAL MEDICAL - PREM NAGAR",505.0,"","","","",,"Cash",MA
"2025-10-04","ACCENTUS PHARMACEUTICALS - KARGI",327.0,"","","","",,"Cash",MA
"2025-10-04","SATISH PROV.STORE - KARGI",500.0,"","","","",,"Cash",MA
"2025-10-04","TAJ STATIONARY - KARGI",1000.0,"","","","",,"Cash",MA
"2025-10-02","SURBHI ENTERPRISES",2000.0,"","","","",,"Cash",MA
"2025-10-04","INDIYANO - MOHTHROWALA ROAD",1000.0,"","","","",,"Cash",MA
"2025-10-03","SHREE KRISHNA MED & GEN- RAJENDRA",1500.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-03","NOVELTY GENERAL MERCHANTS",1885.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-03","KUMAR STORE",5255.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-03","CASH SALE A/C",180.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-03","A S ASSOCIATES - RISPANA PULL",62370.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-04","CHAUDHARY GEN - SUBHASH NAGAR",2825.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-04","OM SAI COSMETICS - CLEMENT TOWN",1000.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-04","GLOBUS TRADERS - DEHRADUN",129586.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-04","KIRAN MEGA MARKET - PREM NAGAR",22531.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-04","KRISHNA GIFT & COSMETICS - THDC",1327.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-04","SANJEEVNI MEDICAL - KARGI",200.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-04","SMART VALUE STORE - KARGI",696.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-04","ASHOK ENTERPRISES - KISHAN NAGAR",11312.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-04","GURU KRIPA MEDICOS - DEHRA KHAS",400.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-04","OM VARIETY STORE - THDC COLONY",1767.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-04","MULTI GIFT SHOP - CLEMENT TOWN",2000.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-06","RINKU PROVISION STORE - MOHINI ROAD",2000.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-06","ASHOK ANIL ENTERPRISES (LLP)",153873.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-06","SABA FASHION - PALTAN BAZAR",1363.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-06","SHRINGARIKA THE GIFT SHOP",4092.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-09","GANPATI MEDICAL - GMS ROAD",8024.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-13","PRATEEK ASSOCIATES",3268.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-07","MAHAWAR JARI - GHOSI GALI",5565.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-15","CHAUHAN DEPT. STORE - DHARAMPUR",18622.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-09","GRAH SANGRAH STORE - FUWARA CHOWK",4220.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-07","NEX GEN MART - FUWARA CHOWK",1814.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-15","GUPTA STORE - SUBHASH NAGAR",5550.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-15","PARADISE COSMETICS - KAULAGARH",4283.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-09","SRISHTI SUPER MARKET",2853.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-07","VISHAL GENERAL STORE - HATHIBARKALA",29622.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-09","THE WHOLESALE STORE - SD ROAD",14418.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-09","PRERNA STORE - SD ROAD",8251.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-07","AVTAR STORES - JAKHAN",6718.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-09","PUNDIR MEDICAL - JHAKHAN",3247.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-09","SHIVAY FOODS - JHAKHAN",17732.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-07","DAILY NEEDS - PREMNAGAR",1705.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-13","S K JEWELLERY - KOTWALI BAZAAR",1000.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-06","ANKIT GEN STORE - DHARAMPUR",2000.0,"","","","",,"Cash",MA
"2025-10-06","ARVIND MEDICAL STORE - DHARAMPUR",604.0,"","","","",,"Cash",MA
"2025-10-06","CARE MEDICAL - NEHRU COLONY",200.0,"","","","",,"Cash",MA
"2025-10-06","DWARIKA STORE - EC ROAD",302.0,"","","","",,"Cash",MA
"2025-10-06","NAWANI GEN STORE - LIC BUILDING",500.0,"","","","",,"Cash",MA
"2025-10-06","PEARL & BAKERY - MOHINI ROAD",200.0,"","","","",,"Cash",MA
"2025-10-06","R K STORE - RACE COURSE",3000.0,"","","","",,"Cash",MA
"2025-10-06","SAMBHAVI MEDICAL - DHARAMPUR",500.0,"","","","",,"Cash",MA
"2025-10-06","SIDDHI VINAYAK DEPT STORE - DHARAMP",2000.0,"","","","",,"Cash",MA
"2025-10-06","DEEPAK BAKER'S - MACCHI BAZAR",336.0,"","","","",,"Cash",MA
"2025-10-06","GRACE BEAUTY COLL - RACE COURSE",500.0,"","","","",,"Cash",MA
"2025-10-06","JIYA MEDICOSE - CHANDAN NAGAR",191.0,"","","","",,"Cash",MA
"2025-10-06","LAXMI MEDICAL STORE - MATA MANDIR",1543.0,"","","","",,"Cash",MA
"2025-10-06","MADINA STORE - DOBHI CHOWK",100.0,"","","","",,"Cash",MA
"2025-10-06","TOP CHOOSE GIFT CENTER - RACECOURSE",398.0,"","","","",,"Cash",MA
"2025-10-07","AMOLI PHARMACY - MOHKAMPUR",834.0,"","","","",,"Cash",MA
"2025-10-07","ANUSHA COSMETICS - RING ROAD",500.0,"","","","",,"Cash",MA
"2025-10-07","BADOLA MEDICAL - MOHKAMPUR",711.0,"","","","",,"Cash",MA
"2025-10-07","BADOLA MEDICAL - MOHKAMPUR",300.0,"","","","",,"Cash",MA
"2025-10-07","DIKSHA COSMETIS - HARRAWALA",500.0,"","","","",,"Cash",MA
"2025-10-07","OLD DOON BASKET - NEHRUGRAM",3000.0,"","","","",,"Cash",MA
"2025-10-07","GANPATI STORE - RING ROAD",395.0,"","","","",,"Cash",MA
"2025-10-07","JAGDISH CHAUHAN VENTURE - RING ROAD",500.0,"","","","",,"Cash",MA
"2025-10-07","MAA BHAGWATI STORE - HARRAWALA",500.0,"","","","",,"Cash",MA
"2025-10-07","N K DEPT STORE - MAJRI MAFI",1531.0,"","","","",,"Cash",MA
"2025-10-07","OM DEPT. STORE - MAJRI MAFI",690.0,"","","","",,"Cash",MA
"2025-10-07","PANTHRI GEN STORE - MAJRI MAFI",1206.0,"","","","",,"Cash",MA
"2025-10-07","PANWAR GEN STORE - KALANKI VIHAR",133.0,"","","","",,"Cash",MA
"2025-10-07","PARIDHI COSMETIC - RING ROAD",237.0,"","","","",,"Cash",MA
"2025-10-07","PARIDHI COSMETIC - RING ROAD",263.0,"","","","",,"Cash",MA
"2025-10-07","SHINGARI STORE - MAJRI MAFI",1500.0,"","","","",,"Cash",MA
"2025-10-07","SOUNDARYA COSMETICS - MIYAWALA",1195.0,"","","","",,"Cash",MA
"2025-10-07","THE VILLAGE STORE - RING ROAD",500.0,"","","","",,"Cash",MA
"2025-10-07","VEGA SUPER STORE - RING ROAD",1000.0,"","","","",,"Cash",MA
"2025-09-19","VISHNU KUMAR VIJAY KUMAR - GARHI",1100.0,"","","","",,"Cash",MA
"2025-10-08","CHAWLA STORE - SD CROSSING",500.0,"","","","",,"Cash",MA
"2025-10-08","DAYAL MEDICOSE - NALAPANI ROAD",300.0,"","","","",,"Cash",MA
"2025-10-08","JIYA GEN STORE - SD UPPER",464.0,"","","","",,"Cash",MA
"2025-10-08","KHUSHI PROV STORE - SD ROAD",500.0,"","","","",,"Cash",MA
"2025-10-08","NEGI MEDICOS - MANDAKANI VIHAR",620.0,"","","","",,"Cash",MA
"2025-10-08","OM PHARMACY - RAIPUR ROAD",277.0,"","","","",,"Cash",MA
"2025-10-08","RAWAT MEDICAL - SD ROAD",1000.0,"","","","",,"Cash",MA
"2025-10-08","SHIMMER & MAGIC - SD ROAD",420.0,"","","","",,"Cash",MA
"2025-10-08","ADITIYA GEN STORE - RAJPUR ROAD",584.0,"","","","",,"Cash",MA
"2025-10-08","AMBIKA COSMETICS - RAJPUR VILLAGE",527.0,"","","","",,"Cash",MA
"2025-10-08","CHAUDHARY MEDICOS - RAJPUR ROAD",2000.0,"","","","",,"Cash",MA
"2025-10-08","KHAN GEN STORE - DOON VIHAR",576.0,"","","","",,"Cash",MA
"2025-10-08","SAI STORE - JOHRI GAON",177.0,"","","","",,"Cash",MA
"2025-10-07","AGGARWAL MEDICAL HALL - NEW CANTT",337.0,"","","","",,"Cash",MA
"2025-10-07","BALODI MEDICOS - NESHVILLA ROAD",500.0,"","","","",,"Cash",MA
"2025-10-07","BLESSING MEDICOS - NESHVILLA ROAD",300.0,"","","","",,"Cash",MA
"2025-10-07","DAILY NEEDS STORE - RAJPUR ROAD",557.0,"","","","",,"Cash",MA
"2025-10-07","MAHANIDHI LIFE LINE PHARMACY",500.0,"","","","",,"Cash",MA
"2025-10-07","MOHIT DEPT STORE - KALIDAS ROAD",375.0,"","","","",,"Cash",MA
"2025-10-07","SAI GOODS - NESHVILLA ROAD",645.0,"","","","",,"Cash",MA
"2025-10-07","SMILE MEDICAL STORE - CHUKKUWALA",810.0,"","","","",,"Cash",MA
"2025-10-07","ASHIYANA BAKERS - HARIDWAR ROAD",2135.0,"","","","",,"Cash",MA
"2025-10-07","BADONI GEN STORE - DHARAMPUR",480.0,"","","","",,"Cash",MA
"2025-10-07","BHATT MEDICOS - HARIDWAR ROAD",455.0,"","","","",,"Cash",MA
"2025-10-07","BHATT MEDICOS - HARIDWAR ROAD",45.0,"","","","",,"Cash",MA
"2025-10-07","DIVYA MEDICAL STORE - RAJEEV NAGAR",368.0,"","","","",,"Cash",MA
"2025-10-07","DIVYA MEDICAL STORE - RAJEEV NAGAR",132.0,"","","","",,"Cash",MA
"2025-10-07","HIMALAYAN MEDICAL - RAJEEV NAGAR",200.0,"","","","",,"Cash",MA
"2025-10-07","MAHIMA MEDICAL - RAJEEV NAGAR",95.0,"","","","",,"Cash",MA
"2025-10-07","MAHIMA MEDICAL - RAJEEV NAGAR",405.0,"","","","",,"Cash",MA
"2025-10-07","OM MEDICAL - NEHRU COLONY",500.0,"","","","",,"Cash",MA
"2025-10-07","R G MEDICAL - KEDDARPURAM",711.0,"","","","",,"Cash",MA
"2025-10-07","R G MEDICAL - KEDDARPURAM",789.0,"","","","",,"Cash",MA
"2025-10-07","RAWAT GEN STORE - JOGGIWALA",509.0,"","","","",,"Cash",MA
"2025-10-07","SAJWAN MEDICAL - HARIDWAR ROAD",263.0,"","","","",,"Cash",MA
"2025-10-07","SHREE RAMA MEDICAL - KEDARPURAM",1011.0,"","","","",,"Cash",MA
"2025-10-06","NEW UNIVERSAL DEPT - RAJIV NAGAR",1310.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-07","SHREE NARAYAN PHARMACY - NEHRU COLO",400.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-07","RAWAT MEDICAL - NESHVILLA ROAD",1007.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-07","RAWAT MEDICAL - JOGGIWALA",596.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-07","SANSKRITI STORE - HARRAWALA",545.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-07","SIROHI PHARMACY - WEST CANAL ROAD",500.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-08","SHOP STATION - SD ROAD",935.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-08","SHIVA DEPARTMENTAL - SD ROAD",1013.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-09","AVTAR STORE - KARANPUR",1549.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-09","EASY BUSY STORE - KARANPUR",365.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-09","ANUPAM STORE - DL ROAD",497.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-09","FRESH N EASY 2 - OLD MUSSOORIE ROAD",14120.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-09","SAPNA COLLECTION - TAPOVAN ROAD",200.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-10-13","AVTAR STORES - JAKHAN",10067.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-13","JAIN BANDHU TEA COMPANY",23645.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-09","AS PRO STORE - HANUMAN CHOWK",2229.0,"","","","",,"Cash",MA
"2025-10-09","ASHU RAVINDER - HANUMAN CHOWK",9300.0,"","","","",,"Cash",MA
"2025-10-09","BALAJI COSMETICS - SAHARANPUR CHOWK",800.0,"","","","",,"Cash",MA
"2025-10-09","DIVYA COSMETIC - HANUMAN CHOWK",2550.0,"","","","",,"Cash",MA
"2025-10-09","DOON BANGLE - JHANDA BAZAR",300.0,"","","","",,"Cash",MA
"2025-10-09","GOPAL GEN. STORE - HANUMAN CHOWK",515.0,"","","","",,"Cash",MA
"2025-10-09","KUMAR TRADERS - HANUMAN CHOWK",2500.0,"","","","",,"Cash",MA
"2025-10-09","MAHAWAR BROTHERS - HANUMAN CHOWK",1000.0,"","","","",,"Cash",MA
"2025-10-09","SHREE OM TRADING COMPANY - JHANDA",1632.0,"","","","",,"Cash",MA
"2025-10-09","SURBHI ENTERPRISES",2000.0,"","","","",,"Cash",MA
"2025-10-09","ABHISHEK MEDICAL - EC ROAD",1083.0,"","","","",,"Cash",MA
"2025-10-09","BALAJI MEDICOS - KARANPUR",403.0,"","","","",,"Cash",MA
"2025-10-09","COSMOS FULLCART - KARANPUR",250.0,"","","","",,"Cash",MA
"2025-10-09","GARHWAL MEDICAL - KARANPUR",427.0,"","","","",,"Cash",MA
"2025-10-09","GUPTA GEN STORE - KARANPUR",400.0,"","","","",,"Cash",MA
"2025-10-09","LAXMI GEN STORE - KARANPUR",441.0,"","","","",,"Cash",MA
"2025-10-09","MJ MEDICOS - KARANPUR",200.0,"","","","",,"Cash",MA
"2025-10-09","NEW PRAKASH - KARANPUR",250.0,"","","","",,"Cash",MA
"2025-10-09","NEW RAM 'G' PRO STORE - DL ROAD",500.0,"","","","",,"Cash",MA
"2025-10-09","POONAM GEN STORE - KARANPUR",500.0,"","","","",,"Cash",MA
"2025-10-09","SANJAY PROV STORE - DL ROAD",918.0,"","","","",,"Cash",MA
"2025-10-09","STYLISH SMILE - DL ROAD",575.0,"","","","",,"Cash",MA
"2025-10-09","SUSTEN RETAIL - KARANPUR",400.0,"","","","",,"Cash",MA
"2025-10-09","VINAY PROV STORE - NALAPANI ROAD",1000.0,"","","","",,"Cash",MA
"2025-10-15","SANJAY DEPT. STORE - NEW CANTT",4057.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-15","PRERNA STORE - SD ROAD",12880.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-21","AROMA GIFT GALLERY - KARANPUR",2574.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-17","AROMA GIFT GALLERY - KARANPUR",3000.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-15","SINGH MEDICAL - NSM MARG",1792.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-18","PISHORI LAL & SONS - PREMNAGAR",4739.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-28","MAKIN S STORE",11172.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-17","SIMRAN GENERAL STORE - RANA CHOWK",17834.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-24","GOYAL STORE - CLEMENT TOWN",27378.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-15","SIMRAN PHARMACY - MEHANT INDRESH",509.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-15","AROMA'S BAKERY - RAIPUR",4985.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-15","NASA PHARMACEUTICAL PVT. LTD.",1739.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-10-11","ASHIRWAD DEPT. STORE - ITBP ROAD",475.0,"","","","",,"Cash",MA
"2025-10-11","RATURI COMM. - SARASWATI VIHAR",1580.0,"","","","",,"Cash",MA
"2025-10-11","ACCENTUS PHARMACEUTICALS - KARGI",400.0,"","","","",,"Cash",MA
"2025-10-11","HANUBHAGA STORE - KARGI",300.0,"","","","",,"Cash",MA
"2025-10-11","KUKRETI COSM & PHARMA - BANJARWALA",439.0,"","","","",,"Cash",MA
"2025-10-11","SAMARTH MEDICAL - MOTHROWALA",500.0,"","","","",,"Cash",MA
"2025-10-11","SANJEEVNI MEDICAL - KARGI",196.0,"","","","",,"Cash",MA
"2025-10-11","SANJEEVNI MEDICAL - KARGI",4.0,"","","","",,"Cash",MA
"2025-10-11","SATISH PROV.STORE - KARGI",252.0,"","","","",,"Cash",MA
"2025-10-11","OLD STYLE CORNER - KARGI",500.0,"","","","",,"Cash",MA
"2025-10-11","TAJ STATIONARY - KARGI",1000.0,"","","","",,"Cash",MA
"2025-10-10","GARHWAL PROVISION - PREM NAGAR",340.0,"","","","",,"Cash",MA
"2025-10-10","GURU KRIPA BANGLE STORE - PREMNAGAR",401.0,"","","","",,"Cash",MA
"2025-10-10","GURU KRIPA BANGLE STORE - PREMNAGAR",99.0,"","","","",,"Cash",MA
"2025-10-10","MINI STORE - PREM NAGAR",1000.0,"","","","",,"Cash",MA
"2025-10-10","PREM GEN STORE - PREMNAGAR",1144.0,"","","","",,"Cash",MA
"2025-10-10","PUSHPA GEN STORE - PREMNAGAR",300.0,"","","","",,"Cash",MA
"2025-10-10","RAGHUWAR MEDICAL - PREMNAGAR",1000.0,"","","","",,"Cash",MA
"2025-10-10","SACHDEVA COSMETIC - PREMNAGAR",200.0,"","","","",,"Cash",MA
"2025-10-10","SHIKHA COSMETIC - PREM NAGAR",500.0,"","","","",,"Cash",MA
"2025-10-10","SINGH MEDICAL - PREMNAGAR",580.0,"","","","",,"Cash",MA
"2025-10-10","UPPAL MEDICAL - PREM NAGAR",500.0,"","","","",,"Cash",MA
"2025-10-13","AAROGYAM MEDICOS - CHANDAN NAGAR",627.0,"","","","",,"Cash",MA
"2025-10-13","AAROGYAM MEDICOS - CHANDAN NAGAR",119.0,"","","","",,"Cash",MA
"2025-10-13","DOON MEDICAL - DALANWALA",318.0,"","","","",,"Cash",MA
"2025-10-13","GRACE BEAUTY COLL - RACE COURSE",746.0,"","","","",,"Cash",MA
"2025-10-13","GRACE BEAUTY COLL - RACE COURSE",54.0,"","","","",,"Cash",MA
"2025-10-13","KUMAR SHOP - DALANWALA",600.0,"","","","",,"Cash",MA
"2025-10-13","MADINA STORE - DOBHI CHOWK",119.0,"","","","",,"Cash",MA
"2025-10-13","NEEDS THE STORE - DHARAMPUR",2060.0,"","","","",,"Cash",MA
"2025-10-13","OM MATA MEDICAL - MATAWALI ROAD",519.0,"","","","",,"Cash",MA
"2025-10-13","PANDEY COSMETICS HUB - DALANWALA",1000.0,"","","","",,"Cash",MA
"2025-10-13","PARASHREE MEDICARE - SARASWATI VIHA",569.0,"","","","",,"Cash",MA
"2025-10-13","PAYAAL COSMETICS - SARASWATI VIHAR",484.0,"","","","",,"Cash",MA
"2025-10-13","SURBHI MEDICAL - DOON HOSPITAL",222.0,"","","","",,"Cash",MA
"2025-10-13","UPADHAYAY AND CO - DALANWALA",574.0,"","","","",,"Cash",MA
"2025-10-09","BHANDARI PHARMACY - RAIPUR ROAD",2000.0,"","","","",,"Cash",MA
"2025-10-09","C B MEDICAL - RAIPUR ROAD",204.0,"","","","",,"Cash",MA
"2025-10-09","DEV BHOOMI GROCERY STORE - RAIPUR",300.0,"","","","",,"Cash",MA
"2025-10-09","GLITTER COSMETICS - RAIPUR",669.0,"","","","",,"Cash",MA
"2025-10-09","HRJ ENTERPRISES - NATHUAWALA",500.0,"","","","",,"Cash",MA
"2025-10-09","JAGDAMBA MEDICAL - RAIPUR",100.0,"","","","",,"Cash",MA
"2025-10-09","JOSHI MEDICAL - RAIPUR",300.0,"","","","",,"Cash",MA
"2025-10-09","LAXMI COSMETICS - RAIPUR ROAD",500.0,"","","","",,"Cash",MA
"2025-10-09","NEW HEALTHCARE PHARMACY - NATTANWAL",1000.0,"","","","",,"Cash",MA
"2025-10-09","PURAN PROV STORE - RAIPUR",46.0,"","","","",,"Cash",MA
"2025-10-09","PUROHIT PHARMACY - RAIPUR",788.0,"","","","",,"Cash",MA
"2025-10-09","RIDDHI SIDDHI MART - RAIPUR",1105.0,"","","","",,"Cash",MA
"2025-10-09","SANTOSH COSMETICS - RAIPUR",400.0,"","","","",,"Cash",MA
"2025-10-09","SHANTI MEDICAL - TAPOVAN",100.0,"","","","",,"Cash",MA
"2025-10-09","YUMMIES BAKERS - RAIPUR",2533.0,"","","","",,"Cash",MA
"2025-10-10","BISHT DAIRY - VASANT VIHAR",700.0,"","","","",,"Cash",MA
"2025-10-10","KASHISH STORES - PANDITWARI",500.0,"","","","",,"Cash",MA
"2025-10-10","MEHENDAR GENERAL STORE - PANDITWARI",1000.0,"","","","",,"Cash",MA
"2025-10-10","PHOENIX SOLUTION - RAJENDRA NAGAR",500.0,"","","","",,"Cash",MA
"2025-10-10","SAI RAM MEDICAL STORE - BALLUPUR CH",300.0,"","","","",,"Cash",MA
"2025-10-11","BABA DEEP MEDICAL - PATEL NAGAR",659.0,"","","","",,"Cash",MA
"2025-10-11","BAJRANGI MEDICAL - KARGI ROAD",231.0,"","","","",,"Cash",MA
"2025-10-11","CHAUHAN MEDICAL - DEHRA KHAS",212.0,"","","","",,"Cash",MA
"2025-10-11","DEVANSH HOME NEEDS - DEHRA KHAS",500.0,"","","","",,"Cash",MA
"2025-10-11","DR MEDICAL - DEHRA KHAS",140.0,"","","","",,"Cash",MA
"2025-10-11","GURU KRIPA MEDICOS - DEHRA KHAS",210.0,"","","","",,"Cash",MA
"2025-10-11","LIFE LINE MEDICAL - DEHRA KHAS",500.0,"","","","",,"Cash",MA
"2025-10-11","SARASWATI MEDICAL - KARGI ROAD",400.0,"","","","",,"Cash",MA
"2025-10-11","AGGARWAL PROV & GEN - MANDI",5161.0,"","","","",,"Cash",MA
"2025-10-11","DHARMENDER PROV STORE - BRHAMPURI",300.0,"","","","",,"Cash",MA
"2025-10-11","DOON MEDICAL - MAJRA",500.0,"","","","",,"Cash",MA
"2025-10-11","GOYAL STORE - TURNER ROAD",200.0,"","","","",,"Cash",MA
"2025-10-11","GROWELL PHARMACY - NIRANJANPUR",358.0,"","","","",,"Cash",MA
"2025-10-11","GUPTA MEDICOS - SUBHASH NAGAR",2000.0,"","","","",,"Cash",MA
"2025-10-11","GUPTA PRO STORE - CLEMENT TOWN",800.0,"","","","",,"Cash",MA
"2025-10-11","KABIR MART - TURNER ROAD",500.0,"","","","",,"Cash",MA
"2025-10-11","PARVEEN MEDICAL - TURNER ROAD",500.0,"","","","",,"Cash",MA
"2025-10-11","RATHORE MEDICAL STORE - TURNER ROAD",360.0,"","","","",,"Cash",MA
"2025-10-11","SHREE MEDICAL & GEN - SUBHASH NAGAR",500.0,"","","","",,"Cash",MA
"2025-10-11","WELCOME STORE - POST OFFICE ROAD",2180.0,"","","","",,"Cash",MA
"2025-10-11","ZEBA COSMETICS - TURNER ROAD",200.0,"","","","",,"Cash",MA
"2025-10-11","ANSH PROV - SEWLA KALA",300.0,"","","","",,"Cash",MA
"2025-10-11","CHAUDHARY COSMETICS - SEWLA KALA",279.0,"","","","",,"Cash",MA
"2025-10-11","CHAUDHARY COSMETICS - SEWLA KALA",221.0,"","","","",,"Cash",MA
"2025-10-11","DOON MEDICAL - CHANDRBANI",228.0,"","","","",,"Cash",MA
"2025-10-11","JAN AUSHADHI KENDRA - SEWLA KALA",675.0,"","","","",,"Cash",MA
