name,billing_name,print_name,sku,category,brand,unit_price,pack_size,status,stock_qty,gst_rate,unit,team_id
"BY CORNFLAKES 500GM","BY CORNFLAKES 500GM","","","OTHER","OTHER",109.32,"PCS",outOfStock,0,5,pcs,MA
"BY MUESLI CRUNCHY 1KG JAR","BY MUESLI CRUNCHY 1KG JAR","","","OTHER","OTHER",545.76,"PCS",outOfStock,0,5,pcs,MA
"BY MUESLI NUTTY 1+1","BY MUESLI NUTTY 1+1","","","OTHER","OTHER",321.58,"PCS",outOfStock,0,5,pcs,MA
"ALOE NBL 75 ML HANGER","ALOE NBL 75 ML HANGER","","","NIVEA","NIVEA",445.5,"75 ML",outOfStock,0,18,pcs,MA
"GAR DOUBLE ACTION FW 50G","GAR DOUBLE ACTION FW 50G","","","OTHER","OTHER",117.8,"72PCS",outOfStock,0,18,pcs,MA
"12ML ROLL ON","12ML ROLL ON","","","NIVEA","NIVEA",44.25,"12 ML",outOfStock,0,18,pcs,MA
"OLD SG APRICOT","OLD SG APRICOT","","","NIVEA","NIVEA",384.44,"300 ML",outOfStock,0,18,pcs,MA
"SD C AALU BUKHARA 200GM","SD C AALU BUKHARA 200GM","","","SHADANI","SHADANI",92,"200GM",outOfStock,0,5,pcs,MA
"SD C AAM PAK GOLI 200GM","SD C AAM PAK GOLI 200GM","","","SHADANI","SHADANI",92,"200GM",outOfStock,0,5,pcs,MA
"SD C AJWAIN PACHAK 225GM","SD C AJWAIN PACHAK 225GM","","","SHADANI","SHADANI",98.67,"225GM",outOfStock,0,5,pcs,MA
"SD C ANARDANA GOLI 200GM","SD C ANARDANA GOLI 200GM","","","SHADANI","SHADANI",92,"200GM",outOfStock,0,5,pcs,MA
"SD C CHATPATA AMLA 200GM","SD C CHATPATA AMLA 200GM","","","SHADANI","SHADANI",98.67,"200GM",outOfStock,0,5,pcs,MA
"SD C CHATPATI CANDY 230GM","SD C CHATPATI CANDY 230GM","","","SHADANI","SHADANI",85.33,"230GM",outOfStock,0,5,pcs,MA
"SD C CHATPATI IMLI 140GM","SD C CHATPATI IMLI 140GM","","","SHADANI","SHADANI",92,"140GM",outOfStock,0,5,pcs,MA
"SD C CHENNAI SAUNF 200GM","SD C CHENNAI SAUNF 200GM","","","SHADANI","SHADANI",92,"200GM",outOfStock,0,5,pcs,MA
"SD C COCONUT PEDA 200GM","SD C COCONUT PEDA 200GM","","","SHADANI","SHADANI",96.67,"200GM",outOfStock,0,5,pcs,MA
"SD C FRUIT BALL'S 260GM","SD C FRUIT BALL'S 260GM","","","SHADANI","SHADANI",92,"260GM",outOfStock,0,5,pcs,MA
"SD C FRUIT JELLY 200GM","SD C FRUIT JELLY 200GM","","","SHADANI","SHADANI",92,"200GM",outOfStock,0,5,pcs,MA
"SD C HAZAM HAZAM SPECIAL 22GM","SD C HAZHAZ SPL 225GM","SD C HAZAM HAZAM SPECIAL 22GM","","SHADANI","SHADANI",92,"225GM",outOfStock,0,5,pcs,MA
"SD C HING PEDA 200GM","SD C HING PEDA 200GM","","","SHADANI","SHADANI",92,"200GM",outOfStock,0,5,pcs,MA
"SD C IMLI BITE 160 GM","SD C IMLI BITE 160 GM","","","SHADANI","SHADANI",53.33,"160GM",outOfStock,0,5,pcs,MA
"SD C JEERA GOLI 230GM","SD C JEERA GOLI 230GM","","","SHADANI","SHADANI",92,"230GM",outOfStock,0,5,pcs,MA
"SD C KHATA MEETHA AAMPAK 200GM","SD C KHAMEE AAMPAK 200GM","SD C KHATA MEETHA AAMPAK 200GM","","SHADANI","SHADANI",98.67,"200GM",outOfStock,0,5,pcs,MA
"SD C MADHUR IMLI 200GM","SD C MADHUR IMLI 200GM","","","SHADANI","SHADANI",92,"200GM",outOfStock,0,5,pcs,MA
"SD C MADRASI SAUNF 200GM","SD C MADRASI SAUNF 200GM","","","SHADANI","SHADANI",90.67,"200GM",outOfStock,0,5,pcs,MA
"SD C MANGO BITE 160G","SD C MANGO BITE 160G","","","SHADANI","SHADANI",53.33,"160GM",outOfStock,0,5,pcs,MA
"SD C MANGO SLICE 200GM","SD C MANGO SLICE 200GM","","","SHADANI","SHADANI",98.67,"200GM",outOfStock,0,5,pcs,MA
"SD C MIX FRUIT CANDY 230GM","SD C MIXFRUIT CANDY 230GM","SD C MIX FRUIT CANDY 230GM","","SHADANI","SHADANI",84.67,"230GM",outOfStock,0,5,pcs,MA
"SD C ORANGE CANDY 230GM","SD C ORANGE CANDY 230GM","","","SHADANI","SHADANI",84.67,"230GM",outOfStock,0,5,pcs,MA
"SD C PAAN MIX SAUNF 200GM","SD C PAAN MIX SAUNF 200GM","","","SHADANI","SHADANI",92,"200GM",outOfStock,0,5,pcs,MA
"SD C PAAN CANDY 230GM","SD C PAAN CANDY 230GM","","","SHADANI","SHADANI",84.67,"230GM",outOfStock,0,5,pcs,MA
"SD C PLAIN MIXSAUNF 215GM","SD C PLAIN MIXSAUNF 215GM","","","SHADANI","SHADANI",90.67,"215GM",outOfStock,0,5,pcs,MA
"SD C PODINA LADDU 200GM","SD C PODINA LADDU 200GM","","","SHADANI","SHADANI",90.67,"200GM",outOfStock,0,5,pcs,MA
"SD C RAM LADOO 200GM","SD C RAM LADOO 200GM","","","SHADANI","SHADANI",90.67,"200GM",outOfStock,0,5,pcs,MA
"SD C SHAHI MIXSAUNF 170GM","SD C SHAHI MIXSAUNF 170GM","","","SHADANI","SHADANI",90.62,"170GM",outOfStock,0,5,pcs,MA
"SD C SUGAR COATED SAUNF 270GM","SD C SUGCOA SAUNF 270GM","SD C SUGAR COATED SAUNF 270GM","","SHADANI","SHADANI",92,"270GM",outOfStock,0,5,pcs,MA
"SD C SWEET AMLA 200GM","SD C SWEET AMLA 200GM","","","SHADANI","SHADANI",103.33,"200GM",outOfStock,0,5,pcs,MA
"SD C SWEET IMLI 140GM","SD C SWEET IMLI 140GM","","","SHADANI","SHADANI",92,"140GM",outOfStock,0,5,pcs,MA
"SD BOX KHATTA AAMPAPAD","SD BOX KHATTA AAMPAPAD","","","SHADANI","SHADANI",428.57,"20 UNIT",outOfStock,0,5,pcs,MA
"SD BOX MEETHA AAMPAPAD","SD BOX MEETHA AAMPAPAD","","","SHADANI","SHADANI",0,"20 UNIT",outOfStock,0,5,pcs,MA
"SD P ANARDANA GOLI 100GM","SD P ANARDANA GOLI 100GM","","","SHADANI","SHADANI",366.67,"100GM",outOfStock,0,5,pcs,MA
"SD P CHATPATI CANDY 100GM","SD P CHATPATI CANDY 100GM","","","SHADANI","SHADANI",30,"100GM",outOfStock,0,5,pcs,MA
"SD P HING PEDA 100GM","SD P HING PEDA 100GM","","","SHADANI","SHADANI",39.33,"100GM",outOfStock,0,5,pcs,MA
"SD P IMLI BITE 100GM","SD P IMLI BITE 100GM","","","SHADANI","SHADANI",56.66,"100GM",outOfStock,0,5,pcs,MA
"SD P JELLY JELLY 100GM","SD P JELLY JELLY 100GM","","","SHADANI","SHADANI",42.67,"100GM",outOfStock,0,5,pcs,MA
"SD P KHATA MEETHA AAMPAK 100GM","SD P KHAMEE AAMPAK 100GM","SD P KHATA MEETHA AAMPAK 100GM","","SHADANI","SHADANI",42.67,"100GM",outOfStock,0,5,pcs,MA
"SD P MADHUR IMLI 100GM","SD P MADHUR IMLI 100GM","","","SHADANI","SHADANI",36.67,"100GM",outOfStock,0,5,pcs,MA
"SD P MIXFRUIT CANDY 100GM","SD P MIXFRUIT CANDY 100GM","","","SHADANI","SHADANI",30,"100GM",outOfStock,0,5,pcs,MA
"SD P ORANGE CANDY 100GM","SD P ORANGE CANDY 100GM","","","SHADANI","SHADANI",30,"100GM",outOfStock,0,5,pcs,MA
"SD P PAAN CANDY 100GM","SD P PAAN CANDY 100GM","","","SHADANI","SHADANI",30,"100GM",outOfStock,0,5,pcs,MA
"SD P PAANMIX SAUNF 100GM","SD P PAANMIX SAUNF 100GM","","","SHADANI","SHADANI",42.67,"100GM",outOfStock,0,5,pcs,MA
"SD P PLAIN MIXSAUNF 100GM","SD P PLAIN MIXSAUNF 100GM","","","SHADANI","SHADANI",393.33,"100GM",outOfStock,0,5,pcs,MA
"SD P SHAHI MIXSAUNF 100GM","SD P SHAHI MIXSAUNF 100GM","","","SHADANI","SHADANI",42.67,"100GM",outOfStock,0,5,pcs,MA
"SD P SWEET IMLI 70GM","SD P SWEET IMLI 70GM","","","SHADANI","SHADANI",34.67,"70GM",outOfStock,0,5,pcs,MA
"SD P SWEET AMLA 100GM","SD P SWEET AMLA 100GM","","","SHADANI","SHADANI",45.33,"100GM",outOfStock,0,5,pcs,MA
"SD P SWEET MANGO BITE 100GM","SD P MANGO BITE 100GM","SD P SWEET MANGO BITE 100GM","","SHADANI","SHADANI",56.66,"100GM",outOfStock,0,5,pcs,MA
"SD JELLY POP ASSORTED","SD JELLY POP ASSORTED","","","SHADANI","SHADANI",26.67,"PCS",outOfStock,0,5,pcs,MA
"OI PINK ROCK SALT 1KG","OI PINK ROCK SALT 1KG","","8309","ORGANIC INDIA","ORGANIC INDIA",120,"1KG",outOfStock,0,0,pcs,MA
"OI MUSTARD OIL 1000ML","OI MUSTARD OIL 1000ML","","8311","ORGANIC INDIA","ORGANIC INDIA",385.52,"1L",outOfStock,0,5,pcs,MA
"OI SUNFLOWER 1000ML","OI SUNFLOWER 1000ML","","8312","ORGANIC INDIA","ORGANIC INDIA",344.05,"1L",outOfStock,0,5,pcs,MA
"OI GROUNDNUT OIL 1000ML","OI GROUNDNUT OIL 1000ML","","8313","ORGANIC INDIA","ORGANIC INDIA",348.1,"1L",outOfStock,0,5,pcs,MA
"OI ASHWAGANDHA  60CAP","OI ASHWAGANDHA  60CAP","","8316","ORGANIC INDIA","ORGANIC INDIA",185.9,"PCS",outOfStock,0,5,pcs,MA
"OI BEAUTIFUL SKIN 60CAP","OI BEAUTIFUL SKIN 60CAP","","8318","ORGANIC INDIA","ORGANIC INDIA",203.42,"PCS",outOfStock,0,5,pcs,MA
"OI BOWELCARE 60CAP","OI BOWELCARE 60CAP","","8319","ORGANIC INDIA","ORGANIC INDIA",203.43,"PCS",outOfStock,0,5,pcs,MA
"OI BREATHFREE 60CAP","OI BREATHFREE 60CAP","","8320","ORGANIC INDIA","ORGANIC INDIA",217.14,"PCS",outOfStock,0,5,pcs,MA
"OI BRAHMI 60CAP","OI BRAHMI 60CAP","","8321","ORGANIC INDIA","ORGANIC INDIA",198.1,"PCS",outOfStock,0,5,pcs,MA
"OI CINNAMON 60CAP","OI CINNAMON 60CAP","","8322","ORGANIC INDIA","ORGANIC INDIA",190.48,"PCS",outOfStock,0,5,pcs,MA
"OI FLAXSEED OIL 60CAP","OI FLAXSEED OIL 60CAP","","8323","ORGANIC INDIA","ORGANIC INDIA",377.14,"PCS",outOfStock,0,5,pcs,MA
"OI FLEXIBLITY 60CAP","OI FLEXIBLITY 60CAP","","8324","ORGANIC INDIA","ORGANIC INDIA",203.42,"PCS",outOfStock,0,5,pcs,MA
"OI IMMUNITY 60CAP","OI IMMUNITY 60CAP","","8325","ORGANIC INDIA","ORGANIC INDIA",171.43,"PCS",outOfStock,0,5,pcs,MA
"OI MORINGA 60CAP","OI MORINGA 60CAP","","8327","ORGANIC INDIA","ORGANIC INDIA",160,"PCS",outOfStock,0,5,pcs,MA
"OI NEEM 60CAP","OI NEEM 60CAP","","8328","ORGANIC INDIA","ORGANIC INDIA",185.9,"PCS",outOfStock,0,5,pcs,MA
"OI OSTEISEAL 60CAP","OI OSTEISEAL 60CAP","","8329","ORGANIC INDIA","ORGANIC INDIA",190.48,"PCS",outOfStock,0,5,pcs,MA
"OI PROSTATE CARE 60CAP","OI PROSTATE CARE 60CAP","","8330","ORGANIC INDIA","ORGANIC INDIA",190.48,"PCS",outOfStock,0,5,pcs,MA
"OI LIVER KIDNERY 60CAP","OI LIVER KIDNERY 60CAP","","8331","ORGANIC INDIA","ORGANIC INDIA",205.71,"PCS",outOfStock,0,5,pcs,MA
"OI TURMERIC 60CAP","OI TURMERIC 60CAP","","8332","ORGANIC INDIA","ORGANIC INDIA",232.38,"PCS",outOfStock,0,5,pcs,MA
"OI TRIPHALA 60CAP","OI TRIPHALA 60CAP","","8333","ORGANIC INDIA","ORGANIC INDIA",203.43,"PCS",outOfStock,0,5,pcs,MA
"OI WT BALANCE 60CAP","OI WT BALANCE 60CAP","","8336","ORGANIC INDIA","ORGANIC INDIA",190.48,"PCS",outOfStock,0,5,pcs,MA
"OI WOMEN'S WELLBEING 60CA","OI WOMEN'S WELLBEING 60CA","","8337","ORGANIC INDIA","ORGANIC INDIA",217.14,"PCS",outOfStock,0,5,pcs,MA
"OI SPIRULINA 120TAB","OI SPIRULINA 120TAB","","8341","ORGANIC INDIA","ORGANIC INDIA",339.05,"PCS",outOfStock,0,5,pcs,MA
"OI DESI KHANDSARI-SUGAR 5","OI DESI KHANDSARI-SUGAR 5","","","ORGANIC INDIA","ORGANIC INDIA",91.43,"500GM",outOfStock,0,5,pcs,MA
"OI GOKSHURA 60CAP","OI GOKSHURA 60CAP","","","ORGANIC INDIA","ORGANIC INDIA",205.71,"PCS",outOfStock,0,5,pcs,MA
"OI AMLA POWDER 200G","OI AMLA POWDER 200G","","15152","ORGANIC INDIA","ORGANIC INDIA",227.81,"PCS",outOfStock,0,5,pcs,MA
"OI SHATAVARI 60CAP","OI SHATAVARI 60CAP","","8334","ORGANIC INDIA","ORGANIC INDIA",198.1,"PCS",outOfStock,0,5,pcs,MA
"OI SUGAR BALANCE 60CAP","OI SUGAR BALANCE 60CAP","","8335","ORGANIC INDIA","ORGANIC INDIA",217.14,"PCS",outOfStock,0,5,pcs,MA
"OI OH BOY 30CAP","OI OH BOY 30CAP","","8340","ORGANIC INDIA","ORGANIC INDIA",456.38,"PCS",outOfStock,0,5,pcs,MA
"OI T HONEY LEMON 25TB","OI T HONEY LEMON 25TB","","8276","ORGANIC INDIA","ORGANIC INDIA",173.24,"PCS",outOfStock,0,5,pcs,MA
"OI T GINGER TURMEIC 25S","OI T GINGER TURMEIC 25S","","8270","ORGANIC INDIA","ORGANIC INDIA",197.52,"PCS",outOfStock,0,5,pcs,MA
"OI T MASALA CHAI 25S TB","OI T MASALA CHAI 25S TB","","","ORGANIC INDIA","ORGANIC INDIA",194.29,"PCS",outOfStock,0,5,pcs,MA
"OI T TEA JASMINE 25S TB","OI T TEA JASMINE 25S TB","","","ORGANIC INDIA","ORGANIC INDIA",173.24,"PCS",outOfStock,0,5,pcs,MA
"OI T LEMON GINGER 25S TB","OI T LEMON GINGER 25S TB","","8261","ORGANIC INDIA","ORGANIC INDIA",194.29,"PCS",outOfStock,0,5,pcs,MA
"OI T POMEGRANATE 25S TB","OI T POMEGRANATE 25S TB","","8262","ORGANIC INDIA","ORGANIC INDIA",194.29,"PCS",outOfStock,0,5,pcs,MA
"OI T ASHWAGANDHA 25S TB","OI T ASHWAGANDHA 25S TB","","","ORGANIC INDIA","ORGANIC INDIA",174.09,"PCS",outOfStock,0,5,pcs,MA
"OI T ORIGINAL 25S TB","OI T ORIGINAL 25S TB","","","ORGANIC INDIA","ORGANIC INDIA",157.86,"PCS",outOfStock,0,5,pcs,MA
"OI T GINGER 25S TB","OI T GINGER 25S TB","","8266","ORGANIC INDIA","ORGANIC INDIA",145.71,"PCS",outOfStock,0,5,pcs,MA
"OI T MULETHI 25S TB","OI T MULETHI 25S TB","","","ORGANIC INDIA","ORGANIC INDIA",152.19,"PCS",outOfStock,0,5,pcs,MA
"OI T SWEET ROSE 25S","OI T SWEET ROSE 25S","","","ORGANIC INDIA","ORGANIC INDIA",197.52,"PCS",outOfStock,0,5,pcs,MA
"OI T HO-CHAMIMILE 25S TB","OI T HO-CHAMIMILE 25S TB","","","ORGANIC INDIA","ORGANIC INDIA",152.19,"PCS",outOfStock,0,5,pcs,MA
"OI T GINER TUMERIC 25S T","OI T GINER TUMERIC 25S T","","","ORGANIC INDIA","ORGANIC INDIA",197.52,"PCS",outOfStock,0,5,pcs,MA
"OI T PEPPERMIN 25S TB","OI T PEPPERMIN 25S TB","","","ORGANIC INDIA","ORGANIC INDIA",170,"PCS",outOfStock,0,5,pcs,MA
"OI T MORINGA HIBISCUS 25S","OI T MORINGA HIBISCUS 25S","","","ORGANIC INDIA","ORGANIC INDIA",198.33,"PCS",outOfStock,0,5,pcs,MA
"OI T SIMPLY CHAMOMILE 25S","OI T SIMPLY CHAMOMILE 25S","","","ORGANIC INDIA","ORGANIC INDIA",120.62,"PCS",outOfStock,0,5,pcs,MA
"OI T ORIGINAL 100G TIN","OI T ORIGINAL 100G TIN","","8287","ORGANIC INDIA","ORGANIC INDIA",259.05,"PCS",outOfStock,0,5,pcs,MA
"OI T GINGER 100G TIN","OI T GINGER 100G TIN","","8288","ORGANIC INDIA","ORGANIC INDIA",259.05,"PCS",outOfStock,0,5,pcs,MA
"OI T TEA CLASSIC 100G TI","OI T TEA CLASSIC 100G TI","","","ORGANIC INDIA","ORGANIC INDIA",202.38,"PCS",outOfStock,0,5,pcs,MA
"OI T MASALA CHAI 100G TI","OI T MASALA CHAI 100G TI","","","ORGANIC INDIA","ORGANIC INDIA",214.52,"PCS",outOfStock,0,5,pcs,MA
"OI T KASHMIRI KAHWA 100G","OI T KASHMIRI KAHWA 100G","","","ORGANIC INDIA","ORGANIC INDIA",388.57,"PCS",outOfStock,0,5,pcs,MA
"OI T GINGER 100G ZIPPER","OI T GINGER 100G ZIPPER","","","ORGANIC INDIA","ORGANIC INDIA",145.71,"PC",outOfStock,0,5,pcs,MA
"OI QUINOA 500G","OI QUINOA 500G","","","ORGANIC INDIA","ORGANIC INDIA",224.76,"PCS",outOfStock,0,5,pcs,MA
"OI COCONUT OIL VIRGIN 500","OI COCONUT OIL VIRGIN 500","","","ORGANIC INDIA","ORGANIC INDIA",608.76,"500ML",outOfStock,0,5,pcs,MA
"OI GHEE 500ML","OI GHEE 500ML","","","ORGANIC INDIA","ORGANIC INDIA",639.24,"500ML",outOfStock,0,5,pcs,MA
"OI HONEY-MULTI FLORA 250G","OI HONEY-MULTI FLORA 250G","","8298","ORGANIC INDIA","ORGANIC INDIA",179.04,"PCS",outOfStock,0,5,pcs,MA
"OI MORINGA POWDER 100G","OI MORINGA POWDER 100G","","8300","ORGANIC INDIA","ORGANIC INDIA",170,"PCS",outOfStock,0,5,pcs,MA
"OI PSYLLIUM WHOLE HUSK 10","OI PSYLLIUM WHOLE HUSK 10","","","ORGANIC INDIA","ORGANIC INDIA",210.47,"PCS",outOfStock,0,5,pcs,MA
"OI TRIPHALA POWDER 100G C","OI TRIPHALA POWDER 100G C","","","ORGANIC INDIA","ORGANIC INDIA",194.29,"PCS",outOfStock,0,5,pcs,MA
"OI WHEAT GRASS 100G CAN","OI WHEAT GRASS 100G CAN","","","ORGANIC INDIA","ORGANIC INDIA",344.04,"PCS",outOfStock,0,5,pcs,MA
"OI APPLE CIDER VINEGAR 50","OI APPLE CIDER VINEGAR 50","","8305","ORGANIC INDIA","ORGANIC INDIA",403.38,"500ML",outOfStock,0,18,pcs,MA
"OI JAGGERY POWDER 500G","OI JAGGERY POWDER 500G","","","ORGANIC INDIA","ORGANIC INDIA",73.9,"500G",outOfStock,0,5,pcs,MA
"OI T DETOX KAHWA 25S","OI T DETOX KAHWA 25S","","","ORGANIC INDIA","ORGANIC INDIA",182.14,"PCS",outOfStock,0,5,pcs,MA
"OI ARJUNA 60CAP","OI ARJUNA 60CAP","","","ORGANIC INDIA","ORGANIC INDIA",190.48,"PCS",outOfStock,0,5,pcs,MA
"OI T SWEET LEMON 25S","OI T SWEET LEMON 25S","","8259","ORGANIC INDIA","ORGANIC INDIA",157.05,"PCS",outOfStock,0,5,pcs,MA
"OI STEVIA SACHET 100PCS","OI STEVIA SACHET 100PCS","","8307","ORGANIC INDIA","ORGANIC INDIA",311.67,"PCS",outOfStock,0,5,pcs,MA
"OI T TEA CLASSIC 25S TB","OI T TEA CLASSIC 25S TB","","","ORGANIC INDIA","ORGANIC INDIA",174.05,"PCS",outOfStock,0,5,pcs,MA
"OI T TEA CLASSIC 100G ZI","OI T TEA CLASSIC 100G ZI","","","ORGANIC INDIA","ORGANIC INDIA",214.52,"PCS",outOfStock,0,5,pcs,MA
"OI STEVIA JAR 75G","OI STEVIA JAR 75G","","8314","ORGANIC INDIA","ORGANIC INDIA",182.14,"PCS",outOfStock,0,5,pcs,MA
"OI HONEY-MULTI FLORA 500G","OI HONEY-MULTI FLORA 500G","","8299","ORGANIC INDIA","ORGANIC INDIA",342.86,"PCS",outOfStock,0,5,pcs,MA
"OI STEVIA SACHET 25PCS","OI STEVIA SACHET 25PCS","","8306","ORGANIC INDIA","ORGANIC INDIA",79.33,"PCS",outOfStock,0,5,pcs,MA
"OI CHYAWANPRASH 500GM","OI CHYAWANPRASH 500GM","","8304","ORGANIC INDIA","ORGANIC INDIA",415.24,"PCS",outOfStock,0,5,pcs,MA
"SD C IMLI BOOTA 200GM","SD C IMLI BOOTA 200GM","","","SHADANI","SHADANI",90.67,"200GM",outOfStock,0,5,pcs,MA
"SD C MIX TWIST 215GM","SD C MIX TWIST 215GM","","","SHADANI","SHADANI",110,"215GM",outOfStock,0,5,pcs,MA
"SD C PLAIN BARSAUNF 160GM","SD C PLAIN BARSAUNF 160GM","","","SHADANI","SHADANI",136.67,"160GM",outOfStock,0,5,pcs,MA
"SD BOX JELLY SANDWICH","SD BOX JELLY SANDWICH","","","SHADANI","SHADANI",428.57,"PCS",outOfStock,0,5,pcs,MA
"SD JAR HAZMA HAZMA","SD JAR HAZMA HAZMA","","","SHADANI","SHADANI",190.48,"PCS",outOfStock,0,5,pcs,MA
"SD JAR PAAN CANDY","SD JAR PAAN CANDY","","","SHADANI","SHADANI",190.48,"PCS",outOfStock,0,5,pcs,MA
"CASHEW KERNELS (BUKET)","CASHEW KERNELS (BUKET)","","","OTHER","OTHER",8000,"BOX",outOfStock,0,5,pcs,MA
"BY MASALA OATS 500GM","BY MASALA OATS 500GM","","","OTHER","OTHER",197.93,"PCS",outOfStock,0,5,pcs,MA
"SD 5IN1 SAUNF","SD 5IN1 SAUNF","","","SHADANI","SHADANI",190,"PCS",outOfStock,0,5,pcs,MA
"SD C JELLY JELLY 230GM","SD C JELLY JELLY 230GM","","","SHADANI","SHADANI",110,"230GM",outOfStock,0,5,pcs,MA
"SD C JELLY BELLY 230GM","SD C JELLY BELLY 230GM","","","SHADANI","SHADANI",92,"230GM",outOfStock,0,5,pcs,MA
"SD C ROASTED SPL SAUNF","SD C ROASTED SPL SAUNF","","","SHADANI","SHADANI",135,"200GM",outOfStock,0,5,pcs,MA
"SD C SOUTH MIX SAUNF","SD C SOUTH MIX SAUNF","","","SHADANI","SHADANI",92,"200GM",outOfStock,0,5,pcs,MA
"SD SU BANARASI PAAN 80GM","SD SU BANARASI PAAN 80GM","","","SHADANI","SHADANI",70,"80GM",outOfStock,0,5,pcs,MA
"SD SU GULAB SUPARI 100GM","SD SU GULAB SUPARI 100GM","","","SHADANI","SHADANI",143.33,"100GM",outOfStock,0,5,pcs,MA
"SD SU JASMINE SUPARI 100G","SD SU JASMINE SUPARI 100G","","","SHADANI","SHADANI",150,"100GM",outOfStock,0,5,pcs,MA
"SD SU JHILMIL SUPARI 80G","SD SU JHILMIL SUPARI 80G","","","SHADANI","SHADANI",136.67,"100GM",outOfStock,0,5,pcs,MA
"SD SU NAVRATAN SUPARI 70G","SD SU NAVRATAN SUPARI 70G","","","SHADANI","SHADANI",70,"100GM",outOfStock,0,5,pcs,MA
"SD EXPIRY POUCH\","SD EXPIRY POUCH\","","","SHADANI","SHADANI",36.67,"PCS",outOfStock,0,5,pcs,MA
"SACHET UV 8ML","SACHET UV 8ML","","","NIVEA","NIVEA",0.1,"8 ML",outOfStock,0,18,pcs,MA
"STAND","STAND","","","OTHER","OTHER",0.85,"PCS",outOfStock,0,18,pcs,MA
"OI LIPID CARE 60CAP","OI LIPID CARE 60CAP","","","ORGANIC INDIA","ORGANIC INDIA",203.43,"PCS",outOfStock,0,5,pcs,MA
"OI TETLEY LEMON-HO 25S","OI TETLEY LEMON-HO 25S","","","ORGANIC INDIA","ORGANIC INDIA",157.35,"PCS",outOfStock,0,5,pcs,MA
"OI TETLEY SLIM CARE 10S","OI TETLEY SLIM CARE 10S","","","ORGANIC INDIA","ORGANIC INDIA",66.25,"PCS",outOfStock,0,5,pcs,MA
"OI SOU CHEESE WAFER BOX","OI SOU CHEESE WAFER BOX","","","ORGANIC INDIA","ORGANIC INDIA",127.55,"PCS",outOfStock,0,5,pcs,MA
"OI SOU CHOCO WAFER BOX","OI SOU CHOCO WAFER BOX","","","ORGANIC INDIA","ORGANIC INDIA",127.55,"PCS",outOfStock,0,5,pcs,MA
"OI TETLEY GIN-MIN-LEM 25S","OI TETLEY GIN-MIN-LEM 25S","","","ORGANIC INDIA","ORGANIC INDIA",149.07,"PCS",outOfStock,0,5,pcs,MA
"OI TETLEY GIN-MIN-LEM 10S","OI TETLEY GIN-MIN-LEM 10S","","","ORGANIC INDIA","ORGANIC INDIA",57.97,"PCS",outOfStock,0,5,pcs,MA
"OI TETLEY REGULAR 25S","OI TETLEY REGULAR 25S","","","ORGANIC INDIA","ORGANIC INDIA",157.86,"PCS",outOfStock,0,5,pcs,MA
"OI TETLEY REGULAR 10S","OI TETLEY REGULAR 10S","","","ORGANIC INDIA","ORGANIC INDIA",57.97,"PCS",outOfStock,0,5,pcs,MA
"SD P HAZMA HAZAM 100G","SD P HAZMA HAZAM 100G","","","SHADANI","SHADANI",38,"100GM",outOfStock,0,5,pcs,MA
"SD P ROASTED MIX SAUNF 10","SD P ROASTED MIX SAUNF 10","","","SHADANI","SHADANI",41.33,"100GM",outOfStock,0,5,pcs,MA
"SD P SUGAR COATED SAUNF 1","SD P SUGAR COATED SAUNF 1","","","SHADANI","SHADANI",37.5,"100GM",outOfStock,0,5,pcs,MA
"OI HONEY-ASHWAGANDHA","OI HONEY-ASHWAGANDHA","","","ORGANIC INDIA","ORGANIC INDIA",133.33,"PCS",outOfStock,0,5,pcs,MA
"SD C HING GOLI 200GM","SD C HING GOLI 200GM","","","SHADANI","SHADANI",92,"200GM",outOfStock,0,5,pcs,MA
"SD P COCONUT PEDA 100G","SD P COCONUT PEDA 100G","","","SHADANI","SHADANI",45.33,"PCS",outOfStock,0,5,pcs,MA
"MO MUSTARD OIL","MO MUSTARD OIL","","","ORGANIC INDIA","ORGANIC INDIA",257.14,"PCS",outOfStock,0,5,pcs,MA
"MO SUNFLOWER OIL","MO SUNFLOWER OIL","","","ORGANIC INDIA","ORGANIC INDIA",321.43,"PCS",outOfStock,0,5,pcs,MA
"SD C BLACK CURRANT CANDY","SD C BLACK CURRANT CANDY","","","SHADANI","SHADANI",90,"230GM",outOfStock,0,5,pcs,MA
"SD P BLACK CURR CANDY 100","SD P BLACK CURR CANDY 100","","","SHADANI","SHADANI",30,"100GM",outOfStock,0,5,pcs,MA
"SD MANGO BITE BOX 200G","SD MANGO BITE BOX 200G","","","SHADANI","SHADANI",116.67,"200GM",outOfStock,0,5,pcs,MA
"SD IMLI BITE BOX 200G","SD IMLI BITE BOX 200G","","","SHADANI","SHADANI",116.67,"200GM",outOfStock,0,5,pcs,MA
"SOFT UV 200 ML","SOFT UV 200 ML","","","NIVEA","NIVEA",449.25,"200 ML",outOfStock,0,18,pcs,MA
"DU AAA 10PCS","DU AAA 10PCS","","","ORGANIC INDIA","ORGANIC INDIA",195.6,"PCS",outOfStock,0,18,pcs,MA
"SD JELLY ROSE POP","SD JELLY ROSE POP","","","SHADANI","SHADANI",428.57,"PCS",outOfStock,0,5,pcs,MA
"DU AA  10PCS","DU AA  10PCS","","","ORGANIC INDIA","ORGANIC INDIA",195.6,"PCS",outOfStock,0,18,pcs,MA
