name,billing_name,print_name,sku,category,brand,unit_price,pack_size,status,stock_qty,gst_rate,unit,team_id
"AST SKIN WHITE SCRUB 500ML","AST SW SCRUB 500ML","AST SKIN WHITE SCRUB 500ML","","ASTA","ASTA",300.14,"500ML",outOfStock,0,18,pcs,JA
"US GIFT BOX","US GIFT BOX","","","USTRAA","USTRAA",1480.5,"PCS",outOfStock,0,18,pcs,JA
"US FACE MASK OILY SKIN","US FACE MASK OILY SKIN","","T0399","USTRAA","USTRAA",253.39,"125ML",outOfStock,0,18,pcs,JA
"NAIL CLIPPER BLISTER PK-6","NAIL CLIPPER BLISTER PK-6","","","GUBB","GUBB",50.85,"PCS",available,10,18,pcs,JA
"AST KIT BRIDAL NANO","AST KIT BRIDAL NANO","","","ASTA","ASTA",88.28,"PCS",available,23,18,pcs,JA
"BK NO WRINKLE SHHET MASK SINGLE PC","BK NO WRINKLE SHEET MASK","BK NO WRINKLE SHHET MASK SINGLE PC","","AROMA MAGIC","AROMA MAGIC",67.09,"PCS",outOfStock,0,18,pcs,JA
"BK PORES BE PURE SHEET MASK SINGLE PC","BK PORES BE PURE SHEET MA","BK PORES BE PURE SHEET MASK SINGLE PC","","AROMA MAGIC","AROMA MAGIC",67.09,"PCS",outOfStock,0,18,pcs,JA
"AST BLEACH GOLD 300GM","AST BLEACH GOLD 300GM","","","ASTA","ASTA",211.16,"PCS",outOfStock,0,18,pcs,JA
"AST FW PAPAYA  60ML","AST FW PAPAYA  60ML","","","ASTA","ASTA",56.5,"PCS",outOfStock,0,18,pcs,JA
"AST KIT MED GOLD","AST KIT MED GOLD","","","ASTA","ASTA",529.66,"PCS",available,9,18,pcs,JA
"AST WAX STRI  8PC ROSE","AST WAX STRI  8PC ROSE","","","ASTA","ASTA",77.68,"PCS",outOfStock,0,18,pcs,JA
"AST WAX STRI 20PC ROSE","AST WAX STRI 20PC ROSE","","","ASTA","ASTA",148.31,"PCS",available,6,18,pcs,JA
"AST WAX STRI 20PC PAPAYA","AST WAX STRI 20PC PAPAYA","","","ASTA","ASTA",148.31,"PCS",available,18,18,pcs,JA
"AST WAX STRI 20PC ALOE","AST WAX STRI 20PC ALOE","","","ASTA","ASTA",148.31,"PCS",available,10,18,pcs,JA
"DURACELL ULTRA AA 8PCS","SAHIL DU ULTRA AA 8PCS","DURACELL ULTRA AA 8PCS","","OTHER","OTHER",286.83,"CARD",outOfStock,0,18,pcs,JA
"DURACELL AA","SAHIL DU AA 10PCS","DURACELL AA","","OTHER","OTHER",195.6,"PCS",outOfStock,0,18,pcs,JA
"DURACELL AAA","SAHIL DU AAA 10PCS","DURACELL AAA","","OTHER","OTHER",195.6,"PCS",outOfStock,0,18,pcs,JA
"AST SCRUB APRICOT  50ML","AST SCRUB APRICOT  50ML","","","ASTA","ASTA",29.66,"PCS",outOfStock,0,18,pcs,JA
"DU LED TOURCH LIGHT","DU LED TOURCH LIGHT","","","DURACELL","DURACELL",127.12,"PCS",outOfStock,0,18,pcs,JA
"BK GERANIUM OIL 20ML","BK GERANIUM OIL 20ML","","","AROMA MAGIC","AROMA MAGIC",737.99,"20ML",available,2,18,pcs,JA
"BK DIAMOND FACIAL KIT SIN","BK DIAMOND FACIAL KIT SIN","","","AROMA MAGIC","AROMA MAGIC",275.42,"SINGLE",outOfStock,0,18,pcs,JA
"BK GET GLOWING SHMSK SING","BK GET GLOWING SHMSK SING","","","AROMA MAGIC","AROMA MAGIC",67.09,"SINGLE",outOfStock,0,18,pcs,JA
"DURACELL ULTRA AAA 8PCS","SAHIL DU ULTRA AAA 8PCS","DURACELL ULTRA AAA 8PCS","","OTHER","OTHER",286.83,"CARD",outOfStock,0,18,pcs,JA
"JUMBO CASHEWS 200GM","NG CASHEWS JUMBO 200GM","JUMBO CASHEWS 200GM","","NUTTYGRITTIES","NUTTYGRITTIES",278.58,"200G",available,126,5,pcs,JA
"JUMBO CALIFORNIA ALMONDS 200GM","NG CALIFORNIA ALMOND 200G","JUMBO CALIFORNIA ALMONDS 200GM","","NUTTYGRITTIES","NUTTYGRITTIES",228.58,"200G",outOfStock,0,5,pcs,JA
"WALNUT KERNEL 200GM","NG WALNUTS KERNEL 200GM","WALNUT KERNEL 200GM","","NUTTYGRITTIES","NUTTYGRITTIES",417.9,"200G",outOfStock,0,5,pcs,JA
"BRAZIL NUTS 150GM","NG BRAZIL NUTS 150GM","BRAZIL NUTS 150GM","","NUTTYGRITTIES","NUTTYGRITTIES",614.3,"150G",outOfStock,0,5,pcs,JA
"MACADAMIA NUTS 100g","NG MACADAMIA NUTS 100GM","MACADAMIA NUTS 100g","","NUTTYGRITTIES","NUTTYGRITTIES",500.01,"100G",outOfStock,0,5,pcs,JA
"PINE NUT 100 g","NG PINE NUT 100GM","PINE NUT 100 g","","NUTTYGRITTIES","NUTTYGRITTIES",832.16,"100G",outOfStock,0,5,pcs,JA
"ROASTED & SALTED ALMOND 200GM","NG R&S ALMONDS 200GM","ROASTED & SALTED ALMOND 200GM","","NUTTYGRITTIES","NUTTYGRITTIES",292.86,"200G",outOfStock,0,5,pcs,JA
"ROASTED & SALTED CASHEWS 200GM","NG R&S JUMBO CASHEWS 200G","ROASTED & SALTED CASHEWS 200GM","","NUTTYGRITTIES","NUTTYGRITTIES",278.58,"200G",outOfStock,0,5,pcs,JA
"ROASTED & SALTED PISTACHIOS 200GM","NG R&S PISTACHIOS 200GM","ROASTED & SALTED PISTACHIOS 200GM","","NUTTYGRITTIES","NUTTYGRITTIES",310.72,"200G",outOfStock,0,5,pcs,JA
"PISTACHIO KERNELS 100GM","NG PISTA KERNELS 100GM","PISTACHIO KERNELS 100GM","","NUTTYGRITTIES","NUTTYGRITTIES",250.01,"100G",outOfStock,0,5,pcs,JA
"BLUEBERRIES 150GM","NG BLUEBERRIES 150GM","BLUEBERRIES 150GM","","NUTTYGRITTIES","NUTTYGRITTIES",360.72,"150G",outOfStock,0,5,pcs,JA
"U.S. DRIED CRANBERRIES 200GM","NG U.S CRANBERRIES 200GM","U.S. DRIED CRANBERRIES 200GM","","NUTTYGRITTIES","NUTTYGRITTIES",189.29,"200G",outOfStock,0,5,pcs,JA
"MIX BERRIES 200GM","NG MIX BERRIES 200GM","MIX BERRIES 200GM","","NUTTYGRITTIES","NUTTYGRITTIES",275.01,"200G",outOfStock,0,5,pcs,JA
"DRIED PRUNES 200GM","NG DRIED PRUNES 200GM","DRIED PRUNES 200GM","","NUTTYGRITTIES","NUTTYGRITTIES",232.15,"200G",outOfStock,0,5,pcs,JA
"INDIAN LONG RAISINS 200GM","NG INDLONG RAISINS 200GM","INDIAN LONG RAISINS 200GM","","NUTTYGRITTIES","NUTTYGRITTIES",160.71,"200G",outOfStock,0,5,pcs,JA
"KALMI DATES 350GM","NG KALMI DATES 350GM","KALMI DATES 350GM","","NUTTYGRITTIES","NUTTYGRITTIES",364.29,"350G",outOfStock,0,5,pcs,JA
"OMANI DATES 500GM","NG OMANI DATES 500 GM","OMANI DATES 500GM","","NUTTYGRITTIES","NUTTYGRITTIES",264.29,"500G",outOfStock,0,5,pcs,JA
"AJWA DATES 350GM","NG AJWA DATES 350GM","AJWA DATES 350GM","","NUTTYGRITTIES","NUTTYGRITTIES",632.16,"350G",outOfStock,0,5,pcs,JA
"MEDJOOL DATES 350 Gm","NG MEDJOOL DATES 350GM","MEDJOOL DATES 350 Gm","","NUTTYGRITTIES","NUTTYGRITTIES",650.02,"350G",outOfStock,0,5,pcs,JA
"SPORTS MIX - 200GM","NG SPORTS MIX - 200GM","SPORTS MIX - 200GM","","NUTTYGRITTIES","NUTTYGRITTIES",335.71,"200G",outOfStock,0,5,pcs,JA
"SPORTS MIX - 350GM","NG SPORTS MIX - 350GM","SPORTS MIX - 350GM","","NUTTYGRITTIES","NUTTYGRITTIES",485.71,"350G",outOfStock,0,5,pcs,JA
"MOM'S SUPERMIX 200GM","NG MOM'S SUPERMIX 200GM","MOM'S SUPERMIX 200GM","","NUTTYGRITTIES","NUTTYGRITTIES",232.15,"200G",outOfStock,0,5,pcs,JA
"ANTIOXIDANT TRAIL MIX 200GM","NG ANTITRAIL MIX 200GM","ANTIOXIDANT TRAIL MIX 200GM","","NUTTYGRITTIES","NUTTYGRITTIES",260.72,"200G",outOfStock,0,5,pcs,JA
"SUPER SEEDS MIX 200GM","NG SUPER SEEDS MIX 200GM","SUPER SEEDS MIX 200GM","","NUTTYGRITTIES","NUTTYGRITTIES",178.58,"200G",outOfStock,0,5,pcs,JA
"4 PM NUTS 200GM","NG 4 PM NUTS 200GM","4 PM NUTS 200GM","","NUTTYGRITTIES","NUTTYGRITTIES",282.15,"200G",outOfStock,0,5,pcs,JA
"PUMPKIN SEEDS 200GM","NG PUMPKIN SEEDS 200GMPum","PUMPKIN SEEDS 200GM","","NUTTYGRITTIES","NUTTYGRITTIES",189.29,"200G",outOfStock,0,5,pcs,JA
"DAILY NUTS IN HIMALAYAN SALT 200GM","NG HIMALAYAN PINK SALT 20","DAILY NUTS IN HIMALAYAN SALT 200GM","","NUTTYGRITTIES","NUTTYGRITTIES",392.86,"200G",outOfStock,0,5,pcs,JA
"WOMEN'S HEALTH MIX 200GM","NG WOMEN'S HEALMIX 200GM","WOMEN'S HEALTH MIX 200GM","","NUTTYGRITTIES","NUTTYGRITTIES",260.72,"200G",outOfStock,0,5,pcs,JA
"SMOKED COCKTAIL 200GM","NG SMOKED COCTAIL 200GM","SMOKED COCKTAIL 200GM","","NUTTYGRITTIES","NUTTYGRITTIES",375,"200G",outOfStock,0,5,pcs,JA
"BARBEQUE ALMONDS 200GM","NG BARBEQUE ALMONDS 200GM","BARBEQUE ALMONDS 200GM","","NUTTYGRITTIES","NUTTYGRITTIES",321.42,"200G",outOfStock,0,5,pcs,JA
"THAI CHILLI BLEND 200GM","NG THAI CHILLI BLEND 200G","THAI CHILLI BLEND 200GM","","NUTTYGRITTIES","NUTTYGRITTIES",260.72,"200G",outOfStock,0,5,pcs,JA
"BLACK PEPPER CASHEWS 200GM","NG PEPPER CASHEW 200GM","BLACK PEPPER CASHEWS 200GM","","NUTTYGRITTIES","NUTTYGRITTIES",299.29,"200G",outOfStock,0,5,pcs,JA
"RY 10ML COMBI","RY 10ML COMBI","","","RIYA","RIYA",406.78,"PKOF3",available,9,18,pcs,JA
"RY DEO PARTY HUM TUM","RY DEO PARTY HUM TUM","","","RIYA","RIYA",195,"200ML",outOfStock,0,18,pcs,JA
"KAI VEGETABLE BIG BLA COM","KAI VEGETABLE BIG BLA COM","","","KAI","KAI",197.03,"COMBO",available,15,18,pcs,JA
"KAI KNIFE UTILI S COMBO","KAI KNIFE UTILI S COMBO","","","KAI","KAI",228.18,"COMBO",available,15,18,pcs,JA
"THAI CHILLI BLEND 100GM","NG THAI CHILLI BLEND 100G","THAI CHILLI BLEND 100GM","","NUTTYGRITTIES","NUTTYGRITTIES",171.43,"100G",outOfStock,0,5,pcs,JA
"GRAB N GO R&S ALMOND 40G","NG GNG R&S ALMOND 40G","GRAB N GO R&S ALMOND 40G","","NUTTYGRITTIES","NUTTYGRITTIES",67.86,"40G",outOfStock,0,5,pcs,JA
"GRAB N GO R&S CASHEW 40G","NG GNG R&S CASHEW 40G","GRAB N GO R&S CASHEW 40G","","NUTTYGRITTIES","NUTTYGRITTIES",64.29,"40G",outOfStock,0,5,pcs,JA
"GRAB N GO R&S PISTA 40G","NG GNG R&S PISTA 40G","GRAB N GO R&S PISTA 40G","","NUTTYGRITTIES","NUTTYGRITTIES",64.29,"40G",outOfStock,0,5,pcs,JA
"GRAB N GO SPORTS MIX 40G","NG GNG SPORTS MIX 40G","GRAB N GO SPORTS MIX 40G","","NUTTYGRITTIES","NUTTYGRITTIES",67.86,"40G",outOfStock,0,5,pcs,JA
"GRAB N GO THAI CHILLI 40G","NG GNG THAI CHILLI 40G","GRAB N GO THAI CHILLI 40G","","NUTTYGRITTIES","NUTTYGRITTIES",67.86,"40G",outOfStock,0,5,pcs,JA
"GRAB N GO HIMALAYAN 40G","NG GNG HIMALAYAN 40G","GRAB N GO HIMALAYAN 40G","","NUTTYGRITTIES","NUTTYGRITTIES",67.86,"40G",outOfStock,0,5,pcs,JA
"GRAB N GO BBQ ALMOND 40G","NG GNG BBQ ALMOND 40G","GRAB N GO BBQ ALMOND 40G","","NUTTYGRITTIES","NUTTYGRITTIES",64.29,"40G",outOfStock,0,5,pcs,JA
"GRAB N GO PEPPER CASHEW 40G","NG GNG PEPPER CASHEW 40G","GRAB N GO PEPPER CASHEW 40G","","NUTTYGRITTIES","NUTTYGRITTIES",64.29,"40G",outOfStock,0,5,pcs,JA
"ROTATING STAND 3WAY LARGE","ROTATING STAND 3WAY LARGE","","","OTHER","OTHER",1,"PCS",outOfStock,0,18,pcs,JA
"NAIL POLISH REM LAVENDER","NAIL POLISH REM LAVENDER","","","GUBB","GUBB",60.38,"PCS",available,81,18,pcs,JA
"NAIL POLISH REM STRAWBERR","NAIL POLISH REM STRAWBERR","","","GUBB","GUBB",60.38,"PCS",available,124,18,pcs,JA
"BEAUTY BLENDER WITH STAND","BEAUTY BLENDER WITH STAND","","","GUBB","GUBB",193.86,"PCS",available,14,18,pcs,JA
"AST UV DEF TIN SPF50 75GM","AST UV DEF TIN SPF50 75GM","","","ASTA","ASTA",264.83,"PCS",available,4,18,pcs,JA
"AST UV DEF V-C SPF50 75GM","AST UV DEF V-C SPF50 75GM","","","ASTA","ASTA",264.83,"PCS",available,5,18,pcs,JA
"AST UV DEF V-C SPF60 60GM","AST UV DEF V-C SPF60 60GM","","","ASTA","ASTA",317.8,"PCS",available,13,18,pcs,JA
"AST SKIN WHITE SKINGEL 500ML","AST SW SKINGEL 500ML","AST SKIN WHITE SKINGEL 500ML","","ASTA","ASTA",300.14,"500ML",outOfStock,0,18,pcs,JA
"AST SKIN WHITE MASK 500ML","AST SW MASK 500ML","AST SKIN WHITE MASK 500ML","","ASTA","ASTA",300.14,"500ML",outOfStock,0,18,pcs,JA
"AST DE TAN SCRUB 500GM","AST DE TAN SCRUB 500GM","","","ASTA","ASTA",300.14,"500G",outOfStock,0,18,pcs,JA
"AST DE TAN SKINGEL 500GM","AST DE TAN SKINGEL 500GM","","","ASTA","ASTA",300.14,"500G",outOfStock,0,18,pcs,JA
"AST DE TAN CREAM 500GM","AST DE TAN CREAM 500GM","","","ASTA","ASTA",300.14,"500G",outOfStock,0,18,pcs,JA
"AST GOLD SCRUB 500ML","AST GOLD SCRUB 500ML","","","ASTA","ASTA",300.14,"500ML",outOfStock,0,18,pcs,JA
"AST GOLD MASK 500ML","AST GOLD MASK 500ML","","","ASTA","ASTA",300.14,"500ML",outOfStock,0,18,pcs,JA
"AST GOLD SKINGEL 500ML","AST GOLD SKINGEL 500ML","","","ASTA","ASTA",300.14,"500ML",outOfStock,0,18,pcs,JA
"AST KIT GOTU KOLA COMBO","AST KIT GOTU KOLA COMBO","","","ASTA","ASTA",1483.05,"PCS",outOfStock,0,18,pcs,JA
"AST KIT AHA+BHA COMBO","AST KIT AHA+BHA COMBO","","","ASTA","ASTA",991.52,"PCS",available,1,18,pcs,JA
"DU LUVLAP BOGO S 20PCS","DU LUVLAP BOGO S 20PCS","","","DURACELL","DURACELL",253.17,"PCS",available,2,5,pcs,JA
"DU LUVLAP BOGO M 20PCS","DU LUVLAP BOGO M 20PCS","","","DURACELL","DURACELL",284.92,"PCS",available,6,5,pcs,JA
"DU LUVLAP BOGO L 20PCS","DU LUVLAP BOGO L 20PCS","","","DURACELL","DURACELL",308.73,"PCS",available,2,5,pcs,JA
"DU LUVLAP BOGO XL 20PCS","DU LUVLAP BOGO XL 20PCS","","","DURACELL","DURACELL",332.54,"PCS",outOfStock,0,5,pcs,JA
"DU LUVLAP BOGO XXL 20PCS","DU LUVLAP BOGO XXL 20PCS","","","DURACELL","DURACELL",364.29,"PCS",available,16,5,pcs,JA
"DU SOAP BATHING BAR 75G","DU SOAP BATHING BAR 75G","","","DURACELL","DURACELL",119.05,"PCS",available,12,5,pcs,JA
"DU SOAP BABY SOAP","DU SOAP BABY SOAP","","","DURACELL","DURACELL",43.65,"PCS",available,2,5,pcs,JA
"RY INTENSE GOLD  30ML","RY INTENSE GOLD  30ML","","","RIYA","RIYA",98.87,"30ML",available,3,18,pcs,JA
"US FW NEEM CHARCOAL  50GM","US FW NEEM CHARCOAL  50GM","","","USTRAA","USTRAA",97.46,"50GM",outOfStock,0,18,pcs,JA
"US FW OILY SKIN  50GM","US FW OILY SKIN  50GM","","","USTRAA","USTRAA",83.9,"50GM",available,33,18,pcs,JA
"AST WINE SKINGEL 500ML","AST WINE SKINGEL 500ML","","","ASTA","ASTA",300.14,"500ML",outOfStock,0,18,pcs,JA
"AST WINE MASK 500ML","AST WINE MASK 500ML","","","ASTA","ASTA",300.14,"500ML",outOfStock,0,18,pcs,JA
"BK SPOT ME FA-PACK SINGLE","BK SPOT ME FA-PACK SINGLE","","","AROMA MAGIC","AROMA MAGIC",67.09,"PCS",outOfStock,0,18,pcs,JA
"NG 87 WATERMELON SEED 500","NG 87 WATERMELON SEED 500","","","OTHER","OTHER",176.43,"500G",outOfStock,0,5,pcs,JA
"NG 87 FLAX SEEDS 200GM","NG 87 FLAX SEEDS 200GM","","","NUTTYGRITTIES","NUTTYGRITTIES",83.57,"200G",outOfStock,0,5,pcs,JA
"NG 87 SUNFLOWER SEEDS","NG 87 SUNFLOWER SEEDS","","","NUTTYGRITTIES","NUTTYGRITTIES",83.57,"200G",outOfStock,0,5,pcs,JA
"NG 87 APRICOTS 200G","NG 87 APRICOTS 200G","","","NUTTYGRITTIES","NUTTYGRITTIES",276.44,"200G",outOfStock,0,5,pcs,JA
"NG 87 CHIA SEEDS 200G","NG 87 CHIA SEEDS 200G","","","NUTTYGRITTIES","NUTTYGRITTIES",176.43,"200G",available,30,5,pcs,JA
"NG 87 SESAME SEEDS","NG 87 SESAME SEEDS","","","NUTTYGRITTIES","NUTTYGRITTIES",105,"200G",available,21,5,pcs,JA
"SUNBLOCK LOTION  50ML","BK SUNBLOCK LOTION  50ML","SUNBLOCK LOTION  50ML","","AROMA MAGIC","AROMA MAGIC",158.9,"50ML",outOfStock,0,18,pcs,JA
"ALOEVERA SUNSCREEN  50","BK ALOEVERA SUNSCREEN  50","ALOEVERA SUNSCREEN  50","","AROMA MAGIC","AROMA MAGIC",137.71,"50ML",available,8,18,pcs,JA
"AST FW GOLD 100ML","AST FW GOLD 100ML","","","ASTA","ASTA",123.58,"PCS",available,19,18,pcs,JA
"AST PEDISPA WINE","AST PEDISPA WINE","","","ASTA","ASTA",1059.32,"PCS",available,3,18,pcs,JA
"AST BRIGHTENING LOTION 30","AST BRIGHTENING LOTION 30","","","ASTA","ASTA",175.85,"300ML",outOfStock,0,18,pcs,JA
"AST COCO BUTTER LTN 300ML","AST COCO BUTTER LTN 300ML","","","ASTA","ASTA",175.85,"300ML",outOfStock,0,18,pcs,JA
"AST COCO BUTTER LTN 500ML","AST COCO BUTTER LTN 500ML","","","ASTA","ASTA",194.21,"500ML",outOfStock,0,18,pcs,JA
"BO WIDE CLEAR 150ML","BO WIDE CLEAR 150ML","","","BONNE","BONNE",210.32,"PCS",available,27,5,pcs,JA
"BO WIDE CLEAR 250ML","BO WIDE CLEAR 250ML","","","BONNE","BONNE",230.16,"PCS",available,32,5,pcs,JA
"BK FENNEL SEED 20ML","BK FENNEL SEED 20ML","","","AROMA MAGIC","AROMA MAGIC",349.58,"20ML",outOfStock,0,18,pcs,JA
"COTTON PADS EMBOSSED 50PC","COTTON PADS EMBOSSED 50PC","","","GUBB","GUBB",71.43,"PCS",available,61,5,pcs,JA
"COTTON PADS NON WOVEN 50P","COTTON PADS NON WOVEN 50P","","","GUBB","GUBB",67.86,"PCS",available,60,5,pcs,JA
"NAIL CUTICLES OIL 10ML","NAIL CUTICLES OIL 10ML","","","GUBB","GUBB",123.94,"PCS",available,23,18,pcs,JA
"NAIL POLISH REM CLEAR","NAIL POLISH REM CLEAR","","","GUBB","GUBB",60.38,"PCS",available,74,18,pcs,JA
"RY BINDAS GREY  30ML","RY BINDAS GREY  30ML","","","RIYA","RIYA",98.87,"30ML",available,6,18,pcs,JA
"RY BINDAS GREY 100ML","RY BINDAS GREY 100ML","","","RIYA","RIYA",214.69,"100ML",available,12,18,pcs,JA
"RY SIGMA 100ML","RY SIGMA 100ML","","","RIYA","RIYA",620.9,"100ML",outOfStock,0,18,pcs,JA
"RY SAY YES 100ML","RY SAY YES 100ML","","","RIYA","RIYA",564.41,"100ML",available,5,18,pcs,JA
"RY BORN RICH  50ML","RY BORN RICH  50ML","","","RIYA","RIYA",124.29,"30ML",available,72,18,pcs,JA
"KNIFE PEELING BLUE","KAI KNIFE PEELING BLUE","KNIFE PEELING BLUE","","KAI","KAI",88.35,"PCS",outOfStock,0,18,pcs,JA
"KAI RAZOR X-FIT CATRIDGE","KAI RAZOR X-FIT CATRIDGE","","","KAI","KAI",143.01,"PCS",available,31,18,pcs,JA
"DU NAIL CLIPPER SINGLE PC","DU NAIL CLIPPER SINGLE PC","","","DURACELL","DURACELL",33.9,"PCS",available,408,18,pcs,JA
"KAI WAKATAKE PETTY KNIFE","KAI WAKATAKE PETTY KNIFE","","5423","KAI","KAI",889.93,"PCS",available,1,18,pcs,JA
"KAI WAKATAKE CHEF KNIFE","KAI WAKATAKE CHEF KNIFE","","5422","KAI","KAI",1144.07,"PCS",available,1,18,pcs,JA
"KAI HONAKA CHEF KNIFE","KAI HONAKA CHEF KNIFE","","5430","KAI","KAI",1588.98,"PCS",available,1,18,pcs,JA
"KAI WAKATAKE NAKARI KNIFE","KAI WAKATAKE NAKARI KNIFE","","5424","KAI","KAI",1016.95,"PCS",available,1,18,pcs,JA
"COTTON BUDS PRINTED 200S","COTTON BUDS PRINTED 200S","","","GUBB","GUBB",125,"PCS",available,51,5,pcs,JA
"ROSE QUARTZ MASSAGER","ROSE QUARTZ MASSAGER","","","GUBB","GUBB",1425.04,"PCS",available,4,5,pcs,JA
"PRO CLOVE & NEEM PACKA","PRO CLOVE & NEEM PACKA","","","PRO AROMA MAGIC","PRO AROMA MAGIC",706.23,"200GM",outOfStock,0,18,pcs,JA
"NECK PILLOW","NECK PILLOW","","","GUBB","GUBB",127.12,"PCS",available,1,18,pcs,JA
"SCOTT OV CUSH LARGE","SCOTT OV CUSH LARGE","","","GUBB","GUBB",301.91,"PCS",available,5,18,pcs,JA
"KAI TSUMEKIRI MIX","KAI TSUMEKIRI MIX","","","KAI","KAI",101.69,"PCS",available,36,18,pcs,JA
"KAI NAIL CLIPPER TYPE W01","KAI NAIL CLIPPER TYPE W01","","","KAI","KAI",222.46,"PCS",available,6,18,pcs,JA
"KAI NAIL CLIPPER S NEW120","KAI NAIL CLIPPER S NEW120","","","KAI","KAI",76.27,"PCS",available,86,18,pcs,JA
"AST BLEACH LACTO 100ML","AST BLEACH LACTO 100ML","","","ASTA","ASTA",137.71,"PCS",available,6,18,pcs,JA
"US EXPIRY","US EXPIRY","","","USTRAA","USTRAA",846.61,"PCS",outOfStock,0,18,pcs,JA
"DU PERIOD PANTY S-M 2S","DU PERIOD PANTY S-M 2S","","","DURACELL","DURACELL",69.57,"2PCS",available,8,0,pcs,JA
"AST DIAMOND HR 30ML","AST DIAMOND HR 30ML","","","ASTA","ASTA",16.95,"PCS",available,13,18,pcs,JA
"AST KIT MINI PAPAYA","AST KIT MINI PAPAYA","","","ASTA","ASTA",250,"PCS",outOfStock,0,18,pcs,JA
"SHELL POCKET COMB","SHELL POCKET COMB","","","GUBB","GUBB",75,"PCS",outOfStock,0,5,pcs,JA
"SOFT INTERDENTAL PICK","SOFT INTERDENTAL PICK","","","GUBB","GUBB",110.72,"PCS",available,68,5,pcs,JA
"STIMULATING SCALP MASSAGE","STIMULATING SCALP MASSAGE","","","GUBB","GUBB",238.35,"PCS",available,7,18,pcs,JA
"BY CHOCO PLUS POUCH","BY CHOCO PLUS POUCH","","","BAGRRY","BAGRRY",146.58,"375GM",outOfStock,0,5,pcs,JA
"PRO TONER CUCUMBER 220ML","PRO TONER CUCUMBER 220ML","","","PRO AROMA MAGIC","PRO AROMA MAGIC",235.42,"220ML",outOfStock,0,18,pcs,JA
"DU PERIOD PANTY L-XL 2S","DU PERIOD PANTY L-XL 2S","","","DURACELL","DURACELL",73.91,"2PCS",available,56,0,pcs,JA
"AST GOLD HR 30ML","AST GOLD HR 30ML","","","ASTA","ASTA",16.95,"PCS",available,13,18,pcs,JA
"US DEO BLUE 150ML","US DEO 2+1 BLUE","US DEO BLUE 150ML","","USTRAA","USTRAA",338.14,"PCS",available,557,18,pcs,JA
"US DEO AQUA 150ML","US DEO 2+1 AQUA","US DEO AQUA 150ML","","USTRAA","USTRAA",338.14,"PCS",outOfStock,0,18,pcs,JA
"US DEO KHAKI 150ML","US DEO 2+1 KHAKI","US DEO KHAKI 150ML","","USTRAA","USTRAA",338.14,"PCS",available,540,18,pcs,JA
"US DEO BLACK 150ML","US DEO 2+1 BLACK","US DEO BLACK 150ML","","USTRAA","USTRAA",338.14,"PCS",available,635,18,pcs,JA
"AST FRUIT CREAM 100ML","AST FRUIT CREAM 100ML","","","ASTA","ASTA",70.62,"100ML",outOfStock,0,18,pcs,JA
"DU PB UNSWEETEND 1KG CRMY","DU PB UNSWEETEND 1KG CRMY","","","DURACELL","DURACELL",238.1,"PCS",available,9,5,pcs,JA
"US BEARD TRIMMER ID-300","US BEARD TRIMMER ID-300","","","USTRAA","USTRAA",1779.66,"PCS",outOfStock,0,18,pcs,JA
"US SP AMMUNATION SINGLE","US SP AMMUNATION SINGLE","","","USTRAA","USTRAA",126.67,"100GM",outOfStock,0,18,pcs,JA
"US SP REBEL SINGLE","US SP REBEL SINGLE","","","USTRAA","USTRAA",83.9,"100GM",outOfStock,0,18,pcs,JA
"US DEO OG 150ML","US DEO 2+1 O.G.","US DEO OG 150ML","","USTRAA","USTRAA",338.14,"PCS",available,76,18,pcs,JA
"KAI 3IN1 CAN BEAUTY KIT","KAI 3IN1 CAN BEAUTY KIT","","","KAI","KAI",111.23,"PCS",available,48,18,pcs,JA
"GUBB DERMA ROLLER 0.5 495/-","DERMA ROLLER 0.5 495/-","GUBB DERMA ROLLER 0.5 495/-","","GUBB","GUBB",353.58,"PCS",available,58,5,pcs,JA
"AIR FRESH - CITRUS","AIR FRESH - CITRUS","","","LAFZ","LAFZ",140.54,"250ML",available,66,9,pcs,JA
"AIR FRESH - LAVENDER","AIR FRESH - LAVENDER","","96818","LAFZ","LAFZ",140.54,"250ML",available,44,9,pcs,JA
"AIR FRESH - SPRING","AIR FRESH - SPRING","","","LAFZ","LAFZ",140.54,"250ML",available,36,9,pcs,JA
"BLACK & BOLD LINER","BLACK & BOLD LINER","","","LAFZ","LAFZ",211.16,"3 ML",available,34,9,pcs,JA
"BLINK IT MASCARRA","BLINK IT MASCARRA","","","LAFZ","LAFZ",281.78,"PCS",available,23,9,pcs,JA
"BLINK IT SKETCH LINER BLK","BLINK IT SKETCH LINER BLK","","","LAFZ","LAFZ",352.4,"1.6ML",available,24,9,pcs,JA
"BLUSH H.LIGHTER GLOW GLAM","BLUSH H.LIGHTER GLOW GLAM","","","LAFZ","LAFZ",493.64,"003",available,7,9,pcs,JA
"BLUSH H.LIGHTER PARTY GLA","BLUSH H.LIGHTER PARTY GLA","","","LAFZ","LAFZ",493.64,"002",available,14,9,pcs,JA
"BLUSH H.LIGHTER SOFT GLAM","BLUSH H.LIGHTER SOFT GLAM","","","LAFZ","LAFZ",493.64,"001",available,14,9,pcs,JA
"BRIGHT RADI. DAY CREAM","BRIGHT RADI. DAY CREAM","","","LAFZ","LAFZ",275.42,"50 GM",available,16,9,pcs,JA
